t_ps,atom_idx,dE_eV,E0_eV
1.7800000000000000e+00,193,1.1634966431008198e-02,1.1909332343723684e-01
1.7800000000000000e+00,207,1.2557943014120609e-02,1.5763369061401936e-01
1.7800000000000000e+00,224,4.8536535078446269e-03,1.2564175935012184e-01
1.7800000000000000e+00,258,1.0417064557571187e-02,1.1417112457141385e-01
1.7800000000000000e+00,332,1.3224606592595847e-02,1.2759671429322630e-01
1.7800000000000000e+00,333,1.1849355142581564e-02,1.4116733367816928e-01
1.7800000000000000e+00,351,3.6961545638357213e-03,1.1405896283316026e-01
1.7800000000000000e+00,473,1.2790980607066599e-02,1.2001693753619455e-01
1.7800000000000000e+00,614,9.7921634998670848e-03,1.2431525900444738e-01
1.7800000000000000e+00,615,1.4755185553656971e-02,1.3049069428960616e-01
1.7800000000000000e+00,616,9.9446588280628911e-03,1.0811731239066455e-01
1.7800000000000000e+00,620,6.5410217098688106e-03,1.4082971349485049e-01
1.7800000000000000e+00,648,5.2606356499995954e-03,1.5293864263201720e-01
1.7800000000000000e+00,801,6.0115659132671528e-03,1.1665785075904052e-01
1.7800000000000000e+00,886,4.9321824578873741e-03,1.1563105465325738e-01
1.7800000000000000e+00,920,1.4779002722784401e-02,1.3534854752932068e-01
1.7800000000000000e+00,939,9.4080222662185631e-03,1.5527200441938224e-01
1.7800000000000000e+00,970,6.4944553582979986e-03,1.0037919022974440e-01
1.7800000000000000e+00,992,1.6468660257491080e-03,1.0653726121568821e-01
1.7800000000000000e+00,994,3.1471088734922187e-03,1.2654304627799176e-01
1.7900000000000000e+00,181,3.6896567066226904e-03,1.6332290775815705e-01
1.7900000000000000e+00,343,3.9206734866406578e-04,1.2892889623844045e-01
1.7900000000000000e+00,429,5.9272768792571762e-03,1.0857051707087011e-01
1.7900000000000000e+00,448,1.7818177981216432e-03,1.3602439723233256e-01
1.7900000000000000e+00,452,8.7973806779249319e-03,1.3071205792666665e-01
1.7900000000000000e+00,508,6.7808811707090189e-03,1.3017917837117407e-01
1.7900000000000000e+00,510,1.5244760047887815e-02,1.3792081278689536e-01
1.7900000000000000e+00,603,7.3017685375129648e-03,1.4807645732711050e-01
1.7900000000000000e+00,693,1.0146409712277704e-02,1.4772823647592204e-01
1.7900000000000000e+00,697,5.5371752668725432e-03,1.0441606583110787e-01
1.7900000000000000e+00,702,1.1476912922071106e-02,1.3346248320220594e-01
1.7900000000000000e+00,742,2.6862675393652252e-03,9.8276468196819511e-02
1.7900000000000000e+00,755,4.6698487081798801e-03,1.2073762226133145e-01
1.7900000000000000e+00,789,5.4251143342550767e-03,1.0741320285163813e-01
1.7900000000000000e+00,836,8.4939046717070199e-03,7.7254482645751923e-02
1.7900000000000000e+00,840,9.3988094909332187e-04,1.0296782163762769e-01
1.7900000000000000e+00,862,1.4767888966674927e-02,1.3091800600491274e-01
1.7900000000000000e+00,866,1.5297249045110761e-02,1.4762911333390230e-01
1.7900000000000000e+00,908,1.2918045264394273e-03,1.2906350934041921e-01
1.7900000000000000e+00,970,1.1078326114152895e-02,9.3884734871446412e-02
1.8000000000000000e+00,2,7.7857553399533347e-03,1.0667638562902602e-01
1.8000000000000000e+00,7,5.5132832131161297e-03,1.1425722025523953e-01
1.8000000000000000e+00,12,1.2292735247981273e-02,1.5557310836103336e-01
1.8000000000000000e+00,34,3.6016801181543295e-03,1.2061569460176265e-01
1.8000000000000000e+00,37,7.8145260325363786e-03,1.5707049681863958e-01
1.8000000000000000e+00,46,8.4421404204216427e-03,1.2951443510258961e-01
1.8000000000000000e+00,94,2.6809864954384227e-03,9.4974041387427641e-02
1.8000000000000000e+00,108,5.4216341342982061e-03,1.0614833047974620e-01
1.8000000000000000e+00,171,1.4145037307860903e-02,1.6348989917086457e-01
1.8000000000000000e+00,197,4.9578163596400299e-03,1.0056444493239590e-01
1.8000000000000000e+00,268,7.1028647778822590e-03,1.2801051215480913e-01
1.8000000000000000e+00,281,1.6397657300957630e-03,1.1770202850736926e-01
1.8000000000000000e+00,315,1.2236322679270065e-02,1.2535531840179531e-01
1.8000000000000000e+00,357,1.4416901143863084e-02,1.3123528789437444e-01
1.8000000000000000e+00,367,1.0574869395600234e-02,1.6455092219881398e-01
1.8000000000000000e+00,378,1.4592837938321807e-02,1.5574966002932231e-01
1.8000000000000000e+00,397,4.7467176647275067e-03,1.1823794222107739e-01
1.8000000000000000e+00,426,1.2731616282000119e-02,1.1398868454779935e-01
1.8000000000000000e+00,486,6.0355533864202282e-03,1.3848992997348744e-01
1.8000000000000000e+00,603,2.5658679295448017e-03,1.4077468878959756e-01
1.8000000000000000e+00,608,3.1420002855023360e-03,1.1313117941201667e-01
1.8000000000000000e+00,616,1.0408576945701437e-02,9.8172653562601686e-02
1.8000000000000000e+00,672,5.7994670056257802e-04,1.3135342303356945e-01
1.8000000000000000e+00,721,5.4638922585493743e-03,1.4821428566795036e-01
1.8000000000000000e+00,802,6.3272148321201760e-03,1.1584287676149090e-01
1.8000000000000000e+00,890,5.6462942308575792e-04,1.1269348026484978e-01
1.8000000000000000e+00,982,1.3466135858126727e-03,1.1199356597843352e-01
1.8100000000000001e+00,3,8.1107995001089700e-03,1.3232096183776601e-01
1.8100000000000001e+00,87,7.0638152336625903e-03,8.1128509053110504e-02
1.8100000000000001e+00,117,7.1215777358381860e-03,1.4847320344987461e-01
1.8100000000000001e+00,150,1.2438463613802603e-02,1.4427756986090229e-01
1.8100000000000001e+00,210,2.3092506520476508e-03,1.4147328072891635e-01
1.8100000000000001e+00,281,9.8429257388722297e-03,1.1606226277727351e-01
1.8100000000000001e+00,435,1.9069560579683953e-03,1.5616962099542453e-01
1.8100000000000001e+00,527,1.8146552559121648e-03,1.1086021187500997e-01
1.8100000000000001e+00,528,7.1795778241176278e-03,1.3998664045255768e-01
1.8100000000000001e+00,619,8.4141093861350158e-03,1.3344891527762506e-01
1.8100000000000001e+00,691,4.7749451359895001e-04,1.1532538663608610e-01
1.8100000000000001e+00,706,1.1878794590046621e-02,1.3921432774956294e-01
1.8100000000000001e+00,879,8.0623181149699907e-04,1.1011876165178831e-01
1.8200000000000001e+00,5,9.9343300986177857e-03,1.0780980776509388e-01
1.8200000000000001e+00,19,6.7148788700068796e-03,1.5887016743303459e-01
1.8200000000000001e+00,29,4.5736062485523532e-03,1.3320231371095578e-01
1.8200000000000001e+00,51,5.5407193928690146e-03,1.3150109271440569e-01
1.8200000000000001e+00,73,1.1007252129795198e-03,1.4143012838686339e-01
1.8200000000000001e+00,113,5.2481513066409691e-03,1.2983200846317688e-01
1.8200000000000001e+00,122,6.9092047464786310e-03,1.5270098432911000e-01
1.8200000000000001e+00,166,1.2375560030768215e-02,1.1380982640167363e-01
1.8200000000000001e+00,169,1.0883725483265050e-02,1.3664368813098354e-01
1.8200000000000001e+00,247,4.3167210602259587e-03,1.4385293636684165e-01
1.8200000000000001e+00,291,8.3419209272604516e-03,1.2966723803380464e-01
1.8200000000000001e+00,352,9.0274595489749365e-03,1.6042702391031963e-01
1.8200000000000001e+00,361,2.2092239761778987e-03,1.4433381445828558e-01
1.8200000000000001e+00,454,5.0233684097499010e-03,1.5181876552159584e-01
1.8200000000000001e+00,549,5.4549010841364043e-03,1.1393164215470331e-01
1.8200000000000001e+00,597,8.9617478981381948e-03,1.3507888552722419e-01
1.8200000000000001e+00,614,8.3253775189653934e-04,1.1452309550458024e-01
1.8200000000000001e+00,641,9.9391246881721518e-03,1.4367406433829663e-01
1.8200000000000001e+00,646,1.2265040180958184e-02,1.3613529080170383e-01
1.8200000000000001e+00,653,3.2788003692038326e-03,1.1522691535235918e-01
1.8200000000000001e+00,655,1.6153753023674666e-02,1.4533107193891714e-01
1.8200000000000001e+00,702,1.2129789818718303e-02,1.2198557028013483e-01
1.8200000000000001e+00,722,1.0840457224701200e-02,1.2634557428904652e-01
1.8200000000000001e+00,752,1.1721323142854678e-02,1.5467503719619419e-01
1.8200000000000001e+00,768,1.2697963022886893e-02,1.3496231395127120e-01
1.8200000000000001e+00,775,9.6198633828692842e-03,1.0949305160076986e-01
1.8200000000000001e+00,828,9.2623705077495427e-03,1.0067377195584480e-01
1.8200000000000001e+00,834,1.2653346753526667e-02,1.5360715389640645e-01
1.8200000000000001e+00,851,7.0877906498809096e-04,1.2812534797478814e-01
1.8200000000000001e+00,965,1.0600876774074244e-02,1.3366208977911753e-01
1.8300000000000001e+00,78,7.7026962314399317e-03,1.3607126711751069e-01
1.8300000000000001e+00,120,1.2723386504200587e-02,1.2592008522825893e-01
1.8300000000000001e+00,145,6.7526047954232504e-03,9.6244345977300624e-02
1.8300000000000001e+00,157,1.5914934184648039e-03,1.2026534570179058e-01
1.8300000000000001e+00,289,1.6448081100000900e-03,1.2816370741927632e-01
1.8300000000000001e+00,365,1.0991798450260548e-02,1.1702967209370491e-01
1.8300000000000001e+00,473,1.1268056304397409e-02,1.0722595692912794e-01
1.8300000000000001e+00,505,1.7199074638699630e-02,1.4971955995651878e-01
1.8300000000000001e+00,509,3.2622610195314344e-03,1.2255191615443302e-01
1.8300000000000001e+00,522,9.0962913288852448e-03,1.2698296017759053e-01
1.8300000000000001e+00,563,3.5030757001764806e-03,1.2718207178247448e-01
1.8300000000000001e+00,743,1.4086996445934419e-02,1.5415990421878537e-01
1.8300000000000001e+00,785,4.6400105101380151e-03,1.0080181304955645e-01
1.8400000000000001e+00,20,8.3802954674433161e-03,1.4194360762044467e-01
1.8400000000000001e+00,101,6.8693249088564168e-03,1.4128997443846467e-01
1.8400000000000001e+00,198,1.9635471584545094e-03,1.3865175832737089e-01
1.8400000000000001e+00,208,6.6341215566401157e-03,1.0870903263821012e-01
1.8400000000000001e+00,229,1.3984794879885826e-02,1.4010850264846672e-01
1.8400000000000001e+00,233,1.0189647692204637e-02,1.2500437862140640e-01
1.8400000000000001e+00,240,4.0321032122952460e-03,1.3703567419279222e-01
1.8400000000000001e+00,244,7.9341083838227189e-03,1.4425947885175763e-01
1.8400000000000001e+00,253,7.1608650002565055e-03,1.0857237913116927e-01
1.8400000000000001e+00,281,1.0866044010779383e-02,1.0621933703840129e-01
1.8400000000000001e+00,314,1.1460798275116327e-02,1.3583176879916226e-01
1.8400000000000001e+00,359,6.2649448798196006e-03,1.4379227321567362e-01
1.8400000000000001e+00,394,1.6368010323863091e-03,1.3781430535617176e-01
1.8400000000000001e+00,440,8.6038548333622622e-03,9.7847712737470421e-02
1.8400000000000001e+00,475,1.4995266400304796e-02,1.5053608802161844e-01
1.8400000000000001e+00,476,9.3112945195654995e-03,1.4497967614016069e-01
1.8400000000000001e+00,613,6.4536269675968816e-04,1.5536264998367880e-01
1.8400000000000001e+00,624,1.3048409093419366e-02,1.2972918369975994e-01
1.8400000000000001e+00,643,7.8245514897670732e-03,1.3696578172903273e-01
1.8400000000000001e+00,646,8.1348743173417504e-03,1.2387025062074565e-01
1.8400000000000001e+00,700,6.0005137895178390e-03,1.2943521325724627e-01
1.8400000000000001e+00,711,4.1291857308502211e-03,1.0973327945977107e-01
1.8400000000000001e+00,728,8.9545697578118921e-03,1.1096776221465592e-01
1.8400000000000001e+00,730,7.7570739351217055e-03,1.4695776901125387e-01
1.8400000000000001e+00,753,4.1130445482807920e-03,9.8133718517138063e-02
1.8400000000000001e+00,805,3.0451274560242270e-03,1.1398934377824747e-01
1.8400000000000001e+00,876,5.8346096936353897e-03,1.3644183855760911e-01
1.8400000000000001e+00,931,1.5695437389361577e-02,1.4376172510645455e-01
1.8400000000000001e+00,941,8.2755796691607042e-03,1.4417195847935876e-01
1.8500000000000001e+00,29,1.0013521714924853e-02,1.2862870746240346e-01
1.8500000000000001e+00,44,6.4031736732187289e-03,7.7006403766758824e-02
1.8500000000000001e+00,78,4.6210185617513028e-03,1.2836857088607076e-01
1.8500000000000001e+00,79,1.2141405101413802e-02,1.2446702459941264e-01
1.8500000000000001e+00,126,1.4640260987326459e-02,1.3573919459741107e-01
1.8500000000000001e+00,145,3.4653671775797257e-04,8.9491741181877402e-02
1.8500000000000001e+00,152,5.0754217294782800e-03,1.3638437379163001e-01
1.8500000000000001e+00,185,6.8478708181471115e-03,1.3704917629073521e-01
1.8500000000000001e+00,254,1.3843518510455760e-02,1.2227879844424851e-01
1.8500000000000001e+00,325,9.5812613882658298e-03,1.1301676613815813e-01
1.8500000000000001e+00,350,1.4283855222286521e-02,1.3258233794163338e-01
1.8500000000000001e+00,375,1.7064085577040033e-02,1.5866865741044237e-01
1.8500000000000001e+00,416,3.6336881334552984e-03,1.1984223228555582e-01
1.8500000000000001e+00,426,5.4797383756595014e-03,1.0125706826579924e-01
1.8500000000000001e+00,449,6.5501073320601011e-03,1.3223411660610368e-01
1.8500000000000001e+00,469,8.4973884448753534e-03,1.6284488017289217e-01
1.8500000000000001e+00,503,1.3071668116412680e-02,1.1194996223930542e-01
1.8500000000000001e+00,611,1.9085662134312592e-03,1.2324559570431530e-01
1.8500000000000001e+00,645,7.7045344960754714e-03,1.2322063844705385e-01
1.8500000000000001e+00,668,3.8089021585653027e-03,1.3772876881019597e-01
1.8500000000000001e+00,685,1.2343734315056878e-02,1.2726014327276589e-01
1.8500000000000001e+00,687,1.5216543333431642e-02,1.4633369100031637e-01
1.8500000000000001e+00,689,1.2340972218358393e-02,1.0487541808869622e-01
1.8500000000000001e+00,695,4.2254760441647887e-03,1.3435773934329520e-01
1.8500000000000001e+00,735,1.3378211400742482e-02,1.3036367140347679e-01
1.8500000000000001e+00,765,3.7444332835989691e-04,1.2111353133446565e-01
1.8500000000000001e+00,771,8.6851419358642545e-04,1.1478400521362560e-01
1.8500000000000001e+00,825,1.0321354280782014e-03,1.4825078143962472e-01
1.8500000000000001e+00,835,4.0967328900516631e-03,1.3910520248630368e-01
1.8500000000000001e+00,848,5.1339391891115638e-03,9.7232885296506075e-02
1.8500000000000001e+00,851,5.4855622550453870e-03,1.2741656890979999e-01
1.8500000000000001e+00,865,8.9323008736258286e-03,1.0847782833502372e-01
1.8500000000000001e+00,885,6.7085447077062099e-03,1.1788279111127800e-01
1.8500000000000001e+00,995,1.4179152399807493e-02,1.2689063964953884e-01
1.8600000000000001e+00,64,8.5765458850109444e-04,1.5476257499067844e-01
1.8600000000000001e+00,106,4.7460109037723852e-03,1.6455092219881398e-01
1.8600000000000001e+00,135,3.3542394422413080e-03,1.4277054433685391e-01
1.8600000000000001e+00,171,5.7082284017399842e-03,1.4934486186300366e-01
1.8600000000000001e+00,176,2.0318538875666731e-03,1.0396637315050138e-01
1.8600000000000001e+00,199,5.5174807868566961e-03,1.0713281698798104e-01
1.8600000000000001e+00,249,2.3097076304199049e-03,1.2176797459183315e-01
1.8600000000000001e+00,296,1.2208943693625587e-02,1.1830960916938406e-01
1.8600000000000001e+00,302,6.8931106293559918e-03,8.2972649878411117e-02
1.8600000000000001e+00,504,3.9236947770948799e-03,1.0233381533484590e-01
1.8600000000000001e+00,505,5.5098549137969910e-03,1.3252048531781915e-01
1.8600000000000001e+00,537,2.9240648366092581e-04,1.1355629675138959e-01
1.8600000000000001e+00,542,7.5832551503904611e-03,1.4440583399831106e-01
1.8600000000000001e+00,597,2.1220395881548365e-03,1.2611713762908597e-01
1.8600000000000001e+00,612,1.0383413148882290e-02,1.1940599181835346e-01
1.8600000000000001e+00,638,1.1706619299065246e-02,1.4609370032244254e-01
1.8600000000000001e+00,659,8.8401559492028714e-03,1.2807811651323486e-01
1.8600000000000001e+00,667,4.3296114170661426e-03,1.2762255193054428e-01
1.8600000000000001e+00,702,1.2311621439135362e-02,1.0985578046141654e-01
1.8600000000000001e+00,778,1.6854852278009591e-03,1.1072043504157984e-01
1.8600000000000001e+00,781,1.0136521626028419e-02,1.1137543861798779e-01
1.8600000000000001e+00,829,3.7931606994778266e-03,1.2881345771522140e-01
1.8600000000000001e+00,841,7.0445093549320881e-03,1.3503429435542294e-01
1.8600000000000001e+00,989,1.3877924599931202e-02,1.5387613422801399e-01
1.8600000000000001e+00,995,1.0461942401002247e-02,1.1271148724973132e-01
1.8700000000000001e+00,13,7.5068063665270496e-03,1.1473992321899998e-01
1.8700000000000001e+00,124,1.3235953519079691e-02,1.4928731838442841e-01
1.8700000000000001e+00,143,6.0399364935063427e-03,1.1387018816967411e-01
1.8700000000000001e+00,235,1.7285939058026834e-03,1.1113701580885318e-01
1.8700000000000001e+00,257,1.4967737339731252e-02,1.6455092219881398e-01
1.8700000000000001e+00,406,3.6128594458840479e-03,1.3611595904375332e-01
1.8700000000000001e+00,408,1.8753774003001517e-03,1.1618922998136801e-01
1.8700000000000001e+00,418,1.2952540902445631e-02,1.3891573542903263e-01
1.8700000000000001e+00,498,9.6821606978503699e-03,1.2177847350009233e-01
1.8700000000000001e+00,507,1.5011593445711985e-02,1.4744181552354405e-01
1.8700000000000001e+00,559,4.3629443361560827e-03,8.6581418692252901e-02
1.8700000000000001e+00,564,2.8962670146672198e-03,1.2862457278023726e-01
1.8700000000000001e+00,582,7.9168339741060301e-03,1.4914627636976774e-01
1.8700000000000001e+00,662,9.2172743478589891e-03,1.4950178715807580e-01
1.8700000000000001e+00,726,1.8703744509556419e-03,1.3463631994933017e-01
1.8700000000000001e+00,762,1.2685073573939484e-02,1.3550161936012275e-01
1.8700000000000001e+00,810,3.6824544162142314e-04,1.4551193006144966e-01
1.8700000000000001e+00,847,1.0852075582249432e-02,1.5498794684104869e-01
1.8700000000000001e+00,863,3.5905483895897761e-03,1.2509840581743162e-01
1.8700000000000001e+00,877,3.9483481078488175e-03,1.2588900225945429e-01
1.8700000000000001e+00,881,1.3483935136846467e-02,1.3146781565121146e-01
1.8700000000000001e+00,896,3.1112555405323483e-03,1.2756222643485804e-01
1.8700000000000001e+00,903,3.1662210193016682e-03,1.5105940179601829e-01
1.8700000000000001e+00,982,9.5147851011490175e-03,1.1064695239262087e-01
1.8800000000000001e+00,43,5.7136199136681026e-03,1.2765096483663493e-01
1.8800000000000001e+00,133,1.7535723086410104e-03,1.2907025901441438e-01
1.8800000000000001e+00,151,8.4253436820751204e-03,1.3328555444591625e-01
1.8800000000000001e+00,159,1.1549737152773937e-02,1.4003902826640796e-01
1.8800000000000001e+00,182,1.1607931258414639e-02,1.0949093819344420e-01
1.8800000000000001e+00,241,8.6076406294392088e-03,1.2992485819044533e-01
1.8800000000000001e+00,312,2.8969634954479628e-03,1.1132332606171695e-01
1.8800000000000001e+00,395,9.3442087172448396e-03,1.4330481446071106e-01
1.8800000000000001e+00,402,1.0154562753371399e-03,1.3450400447554162e-01
1.8800000000000001e+00,496,1.0841437946676691e-02,1.4627788166480632e-01
1.8800000000000001e+00,508,6.0549235431218568e-03,1.2339829720046493e-01
1.8800000000000001e+00,543,7.6374143850137938e-03,1.1227221156427687e-01
1.8800000000000001e+00,602,8.9257450262624216e-03,1.3715351124374195e-01
1.8800000000000001e+00,613,7.9316499724915723e-04,1.5471728728691911e-01
1.8800000000000001e+00,630,9.5983936099550138e-04,1.3349738142918108e-01
1.8800000000000001e+00,658,2.6320860737755192e-06,1.0895896516217721e-01
