arm,a,c,E_bind_tag,E_bind_eV,ebind_exception,tau_ps,tau_flag,E0_eV,m,det_yield,F97,phi,subbare,trapped_frac,suppressed_frac,nbar_det,n1_solv,ratio_n1_n2,w1_solv,midhot_arith,midhot_geo,midhot_bins,deepke,deepke_bins,n1_ke_eV,ke2_eV,above115_n1,gate_n1,gate_nbar,gate,twin_tail_ge10,twin_tail_ge13
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.44,20000,0.7973,509.2,1.217,0,0.2027,0.1097,5.713,0.138,1.268,1.6897,0.797,0.7792,7,0.7732,8,0.4133,0.3604,0.0,0,1,0,0.26203,0.11988
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.45,20000,0.7973,509.2,1.217,0,0.2027,0.1335,5.464,0.1474,1.332,1.5909,0.7622,0.7454,7,0.7501,8,0.3969,0.3454,0.0,0,1,0,0.25541,0.11591
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.46,20000,0.7973,509.2,1.217,0,0.2027,0.1598,5.226,0.1541,1.381,1.5175,0.7305,0.7144,7,0.7266,8,0.3808,0.3313,0.0,0,1,0,0.25185,0.1117
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.47,20000,0.7973,509.2,1.217,0,0.2027,0.1858,5.0,0.1594,1.397,1.4548,0.7001,0.6848,7,0.7118,8,0.3662,0.3177,0.0,0,1,0,0.24753,0.10776
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.48,20000,0.7973,509.2,1.217,0,0.2027,0.212,4.782,0.1644,1.41,1.3977,0.6713,0.6568,7,0.6952,8,0.3521,0.3051,0.0,0,1,0,0.24354,0.10386
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.49,20000,0.7973,509.2,1.217,0,0.2027,0.2378,4.577,0.169,1.422,1.3488,0.6444,0.6306,7,0.6847,8,0.3386,0.2932,0.0,0,1,0,0.23951,0.10087
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.5,20000,0.7973,509.2,1.217,0,0.2027,0.2638,4.384,0.1718,1.434,1.3106,0.6185,0.6055,7,0.67,8,0.326,0.2825,0.0,0,0,0,0.23579,0.098
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.51,20000,0.7973,509.2,1.217,0,0.2027,0.2887,4.199,0.1748,1.424,1.2718,0.5948,0.5823,7,0.6588,8,0.3141,0.272,0.0,0,0,0,0.23157,0.09588
lin,52.5,,eb1168,0.11675778353879479,0,4.0,0,0.52,20000,0.7973,509.2,1.217,0,0.2027,0.3124,4.02,0.1805,1.497,1.2334,0.5721,0.56,7,0.6416,8,0.3025,0.2619,0.0,0,0,0,0.22687,0.09262
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.17,20000,0.7973,509.2,1.217,0,0.2027,0.0,14.178,0.0,nan,9.2978,nan,nan,0,4.0356,8,nan,nan,nan,0,0,0,0.99897,0.75749
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.18,20000,0.7973,509.2,1.217,0,0.2027,0.0,13.778,0.0,nan,8.9025,nan,nan,0,3.5883,8,nan,nan,nan,0,0,0,0.99191,0.678
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.19,20000,0.7973,509.2,1.217,0,0.2027,0.0,13.387,0.0,nan,8.5195,4.2698,4.2698,1,3.2126,8,nan,nan,nan,0,0,0,0.97281,0.60653
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.2,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.994,0.0,nan,8.1298,3.8099,3.8077,2,2.8848,8,nan,nan,nan,0,0,0,0.93519,0.54062
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.21,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.599,0.0,nan,7.7365,3.4759,3.4739,2,2.5974,8,nan,nan,nan,0,0,0,0.88332,0.48468
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.22,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.202,0.0,nan,7.3408,3.1124,3.1088,3,2.3487,8,nan,nan,nan,0,0,0,0.82352,0.43498
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.23,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.814,0.0,nan,6.9532,2.7784,2.7715,4,2.1358,8,nan,nan,nan,0,0,0,0.76285,0.39353
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.24,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.418,0.0,nan,6.5675,2.5635,2.5575,4,1.9463,8,nan,nan,nan,0,0,0,0.70277,0.35439
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.25,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.025,0.0,nan,6.1828,2.2774,2.2651,5,1.78,8,nan,nan,nan,0,0,0,0.64846,0.32081
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.26,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.632,0.0,0.0,5.7956,2.0136,1.9912,6,1.634,8,nan,nan,nan,0,0,0,0.59754,0.29149
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.27,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.237,0.0,0.0,5.4053,1.8712,1.8512,6,1.5045,8,nan,nan,nan,0,0,0,0.54852,0.26556
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.28,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.844,0.0001,0.125,5.016,1.6409,1.6031,7,1.3889,8,nan,0.7298,nan,0,0,0,0.50616,0.2416
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.29,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.453,0.0002,0.053,4.6368,1.5309,1.4967,7,1.286,8,nan,0.6843,nan,0,0,0,0.46722,0.22169
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.3,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.065,0.0009,0.081,4.2574,1.4301,1.3994,7,1.1955,8,0.7322,0.6462,0.0,0,0,0,0.43197,0.20445
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.31,20000,0.7973,509.2,1.217,0,0.2027,0.0001,8.682,0.0029,0.141,3.8841,1.3398,1.312,7,1.1133,8,0.6761,0.6121,0.0,0,0,0,0.40051,0.18804
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.32,20000,0.7973,509.2,1.217,0,0.2027,0.0002,8.301,0.0082,0.234,3.516,1.2549,1.2296,7,1.0454,8,0.6431,0.5756,0.0,0,0,0,0.37116,0.17237
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.33,20000,0.7973,509.2,1.217,0,0.2027,0.0007,7.931,0.0173,0.336,3.1656,1.1781,1.1547,7,0.9843,8,0.6128,0.5424,0.0,0,0,0,0.34513,0.15755
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.34,20000,0.7973,509.2,1.217,0,0.2027,0.0019,7.568,0.0299,0.436,2.8263,1.1076,1.0862,7,0.9316,8,0.5839,0.5139,0.0,0,0,0,0.32071,0.14462
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.35,20000,0.7973,509.2,1.217,0,0.2027,0.0056,7.211,0.0479,0.589,2.5145,1.042,1.0224,7,0.8864,8,0.5537,0.4856,0.0,0,0,0,0.30016,0.13282
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.36,20000,0.7973,509.2,1.217,0,0.2027,0.0121,6.865,0.0681,0.724,2.2308,0.9816,0.9633,7,0.8477,8,0.5256,0.4586,0.0,0,1,0,0.28173,0.123
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.37,20000,0.7973,509.2,1.217,0,0.2027,0.0221,6.532,0.0883,0.865,1.9796,0.9265,0.9095,7,0.8096,8,0.5011,0.4343,0.0,0,1,0,0.26543,0.11361
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.38,20000,0.7973,509.2,1.217,0,0.2027,0.037,6.208,0.1079,0.999,1.7741,0.8752,0.8595,7,0.7844,8,0.4768,0.4114,0.0,0,1,0,0.25141,0.1069
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.39,20000,0.7973,509.2,1.217,0,0.2027,0.0565,5.896,0.126,1.12,1.6011,0.8281,0.8133,7,0.7614,8,0.4533,0.3899,0.0,0,1,0,0.24123,0.1006
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.4,20000,0.7973,509.2,1.217,0,0.2027,0.0812,5.597,0.1392,1.195,1.4654,0.7846,0.7708,7,0.7391,8,0.4315,0.3705,0.0,0,1,0,0.23293,0.0944
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.41,20000,0.7973,509.2,1.217,0,0.2027,0.1076,5.31,0.1518,1.271,1.3513,0.7438,0.7308,7,0.7125,8,0.4107,0.3522,0.0,0,1,0,0.22591,0.08961
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.42,20000,0.7973,509.2,1.217,0,0.2027,0.1362,5.038,0.1627,1.349,1.2587,0.7059,0.6938,7,0.6901,8,0.3914,0.3352,0.0,0,1,0,0.21893,0.08513
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.43,20000,0.7973,509.2,1.217,0,0.2027,0.1674,4.779,0.1709,1.4,1.1874,0.6706,0.6592,7,0.6775,8,0.3732,0.3185,0.0,0,1,0,0.21403,0.0815
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.44,20000,0.7973,509.2,1.217,0,0.2027,0.1986,4.535,0.1774,1.421,1.1314,0.6373,0.6267,7,0.6673,8,0.356,0.3035,0.0,0,1,0,0.20823,0.07751
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.45,20000,0.7973,509.2,1.217,0,0.2027,0.2283,4.301,0.1838,1.441,1.0777,0.6067,0.5967,7,0.5829,7,0.3403,0.2897,0.0,0,0,0,0.20141,0.07346
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.46,20000,0.7973,509.2,1.217,0,0.2027,0.2598,4.083,0.1877,1.457,1.0442,0.5782,0.5687,7,0.5744,7,0.3251,0.2767,0.0,0,0,0,0.19744,0.07112
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.47,20000,0.7973,509.2,1.217,0,0.2027,0.2897,3.877,0.1923,1.476,1.01,0.5515,0.5425,7,0.566,7,0.3107,0.2644,0.0,1,0,0,0.19282,0.06785
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.48,20000,0.7973,509.2,1.217,0,0.2027,0.3185,3.683,0.1982,1.538,0.9786,0.5263,0.5178,7,0.5567,7,0.2968,0.2531,0.0,1,0,0,0.18852,0.06584
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.49,20000,0.7973,509.2,1.217,0,0.2027,0.346,3.5,0.2017,1.556,0.9581,0.5026,0.4946,7,0.5515,7,0.2847,0.2421,0.0,1,0,0,0.18465,0.06257
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.5,20000,0.7973,509.2,1.217,0,0.2027,0.3729,3.326,0.2059,1.619,0.9419,0.4808,0.4732,7,0.5377,7,0.2728,0.2317,0.0,1,0,0,0.18026,0.0597
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.51,20000,0.7973,509.2,1.217,0,0.2027,0.3983,3.167,0.2079,1.611,0.9264,0.4607,0.4533,7,0.5329,7,0.2619,0.2219,0.0,1,0,0,0.17759,0.0567
lin,52.5,,eb1168,0.11675778353879479,0,4.4,0,0.52,20000,0.7973,509.2,1.217,0,0.2027,0.4233,3.014,0.2098,1.643,0.9153,0.4413,0.4343,7,0.5267,7,0.2516,0.2125,0.0,1,0,0,0.17501,0.05301
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.17,20000,0.7973,509.2,1.217,0,0.2027,0.0,13.613,0.0,nan,8.7496,nan,nan,0,3.4353,8,nan,nan,nan,0,0,0,0.99479,0.65827
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.18,20000,0.7973,509.2,1.217,0,0.2027,0.0,13.189,0.0,nan,8.328,4.3771,4.3771,1,3.0235,8,nan,nan,nan,0,0,0,0.97535,0.57712
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.19,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.758,0.0,nan,7.8977,3.8573,3.8559,2,2.6679,8,nan,nan,nan,0,0,0,0.93283,0.50538
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.2,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.333,0.0,nan,7.4805,3.4985,3.4971,2,2.3691,8,nan,nan,nan,0,0,0,0.87178,0.44423
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.21,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.905,0.0,nan,7.0634,3.1128,3.1105,3,2.1126,8,nan,nan,nan,0,0,0,0.80048,0.3935
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.22,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.48,0.0,nan,6.6448,2.7546,2.7498,4,1.8938,8,nan,nan,nan,0,0,0,0.73152,0.34812
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.23,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.052,0.0,nan,6.2221,2.5161,2.512,4,1.7051,8,nan,nan,nan,0,0,0,0.66473,0.3083
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.24,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.626,0.0,nan,5.802,2.2235,2.2149,5,1.5424,8,nan,nan,nan,0,0,0,0.60334,0.27525
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.25,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.198,0.0,0.0,5.3873,1.9548,1.9381,6,1.3992,8,nan,nan,nan,0,0,0,0.54617,0.24587
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.26,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.772,0.0,0.0,4.9721,1.7971,1.7826,6,1.2773,8,nan,nan,nan,0,0,0,0.49572,0.22107
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.27,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.348,0.0001,0.098,4.5574,1.5673,1.5376,7,1.1762,8,nan,0.7219,nan,0,0,0,0.45169,0.20043
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.28,20000,0.7973,509.2,1.217,0,0.2027,0.0,8.926,0.0003,0.044,4.1546,1.4492,1.4231,7,1.0878,8,nan,0.6735,nan,0,0,0,0.41253,0.18077
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.29,20000,0.7973,509.2,1.217,0,0.2027,0.0,8.506,0.0011,0.07,3.753,1.3426,1.3198,7,1.0134,8,0.723,0.6333,0.0,0,0,0,0.37738,0.16158
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.3,20000,0.7973,509.2,1.217,0,0.2027,0.0001,8.093,0.0042,0.146,3.3604,1.2458,1.2257,7,0.9548,8,0.6659,0.5938,0.0,0,0,0,0.34453,0.14507
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.31,20000,0.7973,509.2,1.217,0,0.2027,0.0002,7.687,0.012,0.25,2.9796,1.1577,1.1396,7,0.8992,8,0.6304,0.5553,0.0,0,0,0,0.31492,0.13019
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.32,20000,0.7973,509.2,1.217,0,0.2027,0.0009,7.289,0.0249,0.355,2.6114,1.0765,1.0602,7,0.8577,8,0.5965,0.5201,0.0,0,0,0,0.28998,0.11748
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.33,20000,0.7973,509.2,1.217,0,0.2027,0.0033,6.907,0.0444,0.51,2.2797,1.0043,0.9896,7,0.8255,8,0.5626,0.4883,0.0,0,1,0,0.26742,0.10606
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.34,20000,0.7973,509.2,1.217,0,0.2027,0.0088,6.528,0.0688,0.678,1.967,0.937,0.9236,7,0.7806,8,0.5307,0.4575,0.0,0,1,0,0.24733,0.09649
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.35,20000,0.7973,509.2,1.217,0,0.2027,0.0192,6.167,0.0933,0.836,1.7122,0.8763,0.8641,7,0.7474,8,0.502,0.4297,0.0,0,1,0,0.23118,0.08696
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.36,20000,0.7973,509.2,1.217,0,0.2027,0.0343,5.819,0.1177,0.982,1.4863,0.8207,0.8095,7,0.7285,8,0.4753,0.4035,0.0,0,1,0,0.21847,0.07965
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.37,20000,0.7973,509.2,1.217,0,0.2027,0.057,5.482,0.139,1.117,1.3144,0.7694,0.7591,7,0.6481,7,0.4486,0.3796,0.0,0,1,0,0.20712,0.07398
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.38,20000,0.7973,509.2,1.217,0,0.2027,0.0854,5.164,0.1553,1.22,1.1874,0.7232,0.7136,7,0.6227,7,0.4239,0.3579,0.0,0,1,0,0.19818,0.06871
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.39,20000,0.7973,509.2,1.217,0,0.2027,0.1165,4.859,0.1704,1.32,1.0867,0.6798,0.671,7,0.6083,7,0.4006,0.3376,0.0,0,1,0,0.18938,0.06335
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.4,20000,0.7973,509.2,1.217,0,0.2027,0.1506,4.57,0.1834,1.413,1.0093,0.64,0.6318,7,0.6002,7,0.379,0.3181,0.0,0,1,0,0.18089,0.05951
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.41,20000,0.7973,509.2,1.217,0,0.2027,0.1869,4.297,0.1912,1.418,0.9515,0.603,0.5954,7,0.584,7,0.3588,0.3003,0.0,1,0,0,0.1752,0.05626
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.42,20000,0.7973,509.2,1.217,0,0.2027,0.2224,4.042,0.1986,1.451,0.9087,0.5691,0.5621,7,0.5656,7,0.3401,0.2847,0.0,1,0,0,0.16884,0.05262
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.43,20000,0.7973,509.2,1.217,0,0.2027,0.2585,3.804,0.2043,1.479,0.8838,0.5379,0.5314,7,0.5576,7,0.3225,0.2699,0.0,1,0,0,0.16425,0.04901
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.44,20000,0.7973,509.2,1.217,0,0.2027,0.2938,3.578,0.2098,1.523,0.8631,0.5088,0.5027,7,0.5565,7,0.3059,0.2561,0.0,1,0,0,0.15882,0.04542
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.45,20000,0.7973,509.2,1.217,0,0.2027,0.3267,3.369,0.2164,1.569,0.8373,0.4823,0.4765,7,0.467,6,0.2905,0.2428,0.0,1,0,0,0.155,0.04154
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.46,20000,0.7973,509.2,1.217,0,0.2027,0.3588,3.176,0.2215,1.634,0.8237,0.4577,0.4522,7,0.4668,6,0.2764,0.2304,0.0,1,0,0,0.15115,0.038
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.47,20000,0.7973,509.2,1.217,0,0.2027,0.3894,2.994,0.2233,1.623,0.8186,0.4349,0.4297,7,0.4666,6,0.2635,0.2191,0.0,1,0,0,0.14652,0.03467
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.48,20000,0.7973,509.2,1.217,0,0.2027,0.4186,2.822,0.2262,1.625,0.817,0.4129,0.408,7,0.4653,6,0.2513,0.208,0.0,1,0,0,0.14142,0.03123
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.49,20000,0.7973,509.2,1.217,0,0.2027,0.4481,2.661,0.2258,1.606,0.8199,0.3925,0.3879,7,0.4564,6,0.2393,0.198,0.0,1,0,0,0.13874,0.02824
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.5,20000,0.7973,509.2,1.217,0,0.2027,0.4747,2.512,0.2276,1.597,0.8203,0.3737,0.3693,7,0.452,6,0.2282,0.1885,0.0,1,0,0,0.13509,0.02459
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.51,20000,0.7973,509.2,1.217,0,0.2027,0.5005,2.372,0.2261,1.552,0.8276,0.3552,0.3512,7,0.4597,6,0.2176,0.1803,0.0,1,0,0,0.1314,0.02153
lin,52.5,,eb1168,0.11675778353879479,0,4.8,0,0.52,20000,0.7973,509.2,1.217,0,0.2027,0.5233,2.242,0.2322,1.633,0.8346,0.3383,0.3346,7,0.463,6,0.2077,0.1719,0.0,1,0,0,0.12727,0.01894
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.17,20000,0.7973,509.2,1.217,0,0.2027,0.0,13.097,0.0,nan,8.2389,4.6556,4.6556,1,2.9315,8,nan,nan,nan,0,0,0,0.98288,0.56455
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.18,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.64,0.0,nan,7.7962,4.0769,4.0769,1,2.5461,8,nan,nan,nan,0,0,0,0.94199,0.48468
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.19,20000,0.7973,509.2,1.217,0,0.2027,0.0,12.186,0.0,nan,7.3518,3.5889,3.5878,2,2.2257,8,nan,nan,nan,0,0,0,0.87417,0.41905
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.2,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.723,0.0,nan,6.8944,3.1684,3.167,3,1.9533,8,nan,nan,nan,0,0,0,0.79345,0.36201
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.21,20000,0.7973,509.2,1.217,0,0.2027,0.0,11.268,0.0,nan,6.4458,2.8525,2.8514,3,1.7271,8,nan,nan,nan,0,0,0,0.71334,0.31451
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.22,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.814,0.0,nan,6.008,2.5196,2.517,4,1.537,8,nan,nan,nan,0,0,0,0.63977,0.27503
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.23,20000,0.7973,509.2,1.217,0,0.2027,0.0,10.353,0.0,nan,5.5588,2.2101,2.2042,5,1.3779,8,nan,nan,nan,0,0,0,0.57126,0.24035
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.24,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.901,0.0,0.0,5.1209,1.9312,1.9186,6,1.2464,8,nan,nan,nan,0,0,0,0.51024,0.21326
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.25,20000,0.7973,509.2,1.217,0,0.2027,0.0,9.442,0.0,0.0,4.6851,1.7578,1.7473,6,1.1392,8,nan,nan,nan,0,0,0,0.45677,0.18852
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.26,20000,0.7973,509.2,1.217,0,0.2027,0.0,8.988,0.0001,0.086,4.2476,1.5238,1.5007,7,1.053,8,nan,0.7302,nan,0,0,0,0.41109,0.16635
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.27,20000,0.7973,509.2,1.217,0,0.2027,0.0,8.535,0.0002,0.036,3.8247,1.3945,1.3744,7,0.9848,8,nan,0.6725,nan,0,0,0,0.36935,0.14553
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.28,20000,0.7973,509.2,1.217,0,0.2027,0.0,8.085,0.001,0.06,3.4004,1.2797,1.2628,7,0.9253,8,0.7245,0.6292,0.0,0,0,0,0.33244,0.12784
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.29,20000,0.7973,509.2,1.217,0,0.2027,0.0001,7.648,0.0048,0.134,3.0003,1.1768,1.1622,7,0.8601,8,0.6637,0.5844,0.0,0,0,0,0.30068,0.11217
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.3,20000,0.7973,509.2,1.217,0,0.2027,0.0002,7.214,0.0144,0.237,2.6055,1.0823,1.0695,7,0.8157,8,0.6235,0.542,0.0,0,0,0,0.27217,0.0998
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.31,20000,0.7973,509.2,1.217,0,0.2027,0.001,6.795,0.0311,0.367,2.2398,0.9992,0.988,7,0.7792,8,0.5862,0.5056,0.0,0,1,0,0.24667,0.08738
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.32,20000,0.7973,509.2,1.217,0,0.2027,0.004,6.387,0.0563,0.536,1.8968,0.9226,0.9126,7,0.6934,7,0.55,0.4697,0.0,0,1,0,0.2258,0.07698
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.33,20000,0.7973,509.2,1.217,0,0.2027,0.0117,5.995,0.0866,0.734,1.6083,0.8545,0.8455,7,0.6659,7,0.5154,0.4368,0.0,0,1,0,0.20822,0.06891
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.34,20000,0.7973,509.2,1.217,0,0.2027,0.0249,5.617,0.1169,0.917,1.3638,0.7923,0.7842,7,0.6499,7,0.4846,0.4067,0.0,0,1,0,0.19288,0.06103
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.35,20000,0.7973,509.2,1.217,0,0.2027,0.047,5.255,0.1436,1.084,1.1861,0.7365,0.7292,7,0.6211,7,0.4547,0.3796,0.0,0,1,0,0.17956,0.05488
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.36,20000,0.7973,509.2,1.217,0,0.2027,0.077,4.908,0.1647,1.207,1.0544,0.6848,0.6782,7,0.5959,7,0.4265,0.3546,0.0,0,1,0,0.16777,0.04998
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.37,20000,0.7973,509.2,1.217,0,0.2027,0.1113,4.582,0.1837,1.331,0.955,0.6379,0.6319,7,0.5862,7,0.4001,0.3315,0.0,0,1,0,0.15921,0.04513
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.38,20000,0.7973,509.2,1.217,0,0.2027,0.1502,4.274,0.198,1.412,0.886,0.5958,0.5903,7,0.4986,6,0.3758,0.31,0.0,1,0,0,0.15095,0.04118
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.39,20000,0.7973,509.2,1.217,0,0.2027,0.1916,3.983,0.207,1.439,0.85,0.5565,0.5515,7,0.4913,6,0.3531,0.2908,0.0,1,0,0,0.14456,0.03611
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.4,20000,0.7973,509.2,1.217,0,0.2027,0.2323,3.716,0.216,1.488,0.8193,0.5215,0.5169,7,0.4878,6,0.3323,0.2733,0.0,1,0,0,0.13908,0.03255
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.41,20000,0.7973,509.2,1.217,0,0.2027,0.2731,3.464,0.2239,1.541,0.7977,0.4892,0.4849,7,0.4846,6,0.3126,0.2569,0.0,1,0,0,0.13408,0.02847
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.42,20000,0.7973,509.2,1.217,0,0.2027,0.3121,3.23,0.2312,1.601,0.7906,0.4596,0.4556,7,0.4718,6,0.2944,0.2418,0.0,1,0,0,0.12854,0.02521
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.43,20000,0.7973,509.2,1.217,0,0.2027,0.3501,3.013,0.2362,1.64,0.7915,0.4319,0.4282,7,0.4725,6,0.2777,0.2275,0.0,1,0,0,0.12376,0.02138
lin,52.5,,eb1168,0.11675778353879479,0,5.2,0,0.44,20000,0.7973,509.2,1.217,0,0.2027,0.385,2.817,0.2402,1.662,0.7922,0.4069,0.4034,7,0.4785,6,0.2628,0.2146,0.0,1,0,0,0.11911,0.01774
